"product_id","barcode","product_name","brand","category","subcategory","recommendation_group","serving_size_g","energy_kcal_100g","protein_g_100g","carbs_g_100g","sugar_g_100g","added_sugar_g_100g","total_fat_g_100g","saturated_fat_g_100g","trans_fat_g_100g","fiber_g_100g","sodium_mg_100g","salt_g_100g","ingredients_text","ingredient_count","contains_whole_grain","contains_added_sugar","contains_artificial_sweetener","contains_allergen","allergens","processing_level","food_score","score_version","data_source","verified"
"AAR0376","8901000000376","FitBite Wellness Bar Premium","FitBite","Snack/Protein Bars","Wellness Bar","snack_protein_bars","33.0","356.9","4.5","29.8","27.8","13.0","19.4","8.3","0.1","8.8","164.0","0.42","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","12","false","true","false","true","nuts","minimally_processed","56","v1.0","synthetic_v2","false"
"AAR0377","8901000000377","DairyPure Protein Bar","DairyPure","Snack/Protein Bars","Protein Bar","snack_protein_bars","50.0","373.5","7.5","49.5","11.0","11.0","19.1","6.9","0.0","4.8","347.0","0.88","Corn grits, sugar, artificial colours, sodium benzoate, artificial flavours","14","false","true","true","true","wheat,gluten,milk","ultra_processed","44","v1.0","synthetic_v2","false"
"AAR0378","8901000000378","TrailBlaze Keto Bar","TrailBlaze","Snack/Protein Bars","Keto Bar","snack_protein_bars","52.0","453.1","22.0","32.6","32.6","15.3","11.0","6.2","0.1","8.3","91.0","0.23","Almonds, cashews, raisins, sunflower seeds, salt","8","false","true","false","false","","minimally_processed","65","v1.0","synthetic_v2","false"
"AAR0379","8901000000379","QuickMeal White Bread Premium","QuickMeal","Bread & Bakery","White Bread","bread_bakery","40.0","260.4","9.0","45.9","6.8","0.4","7.9","0","0.0","5.9","458.0","1.17","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","8","false","false","false","false","","minimally_processed","68","v1.0","synthetic_v2","false"
"AAR0380","8901000000380","BakeMaster Sweet Loaf","BakeMaster","Bread & Bakery","Sweet Loaf","bread_bakery","37.0","265.3","9.2","54.0","7.0","6.1","2.1","1.1","0.0","2.5","436.0","1.11","Oats, milk powder, sugar, malt extract, salt, vitamins","10","false","true","false","true","peanuts,sesame","processed","58","v1.0","synthetic_v2","false"
"AAR0381","8901000000381","SwiftGrain Sweet Loaf Premium","SwiftGrain","Bread & Bakery","Sweet Loaf","bread_bakery","37.0","228.2","12.1","42.5","5.2","5.2","2.9","2.1","0","8.6","401.0","1.02","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","8","true","true","false","true","oats,nuts","processed","72","v1.0","synthetic_v2","false"
"AAR0382","8901000000382","NutriPulse White Bread Premium","NutriPulse","Bread & Bakery","White Bread","bread_bakery","40.0","275.2","8.6","43.3","4.6","0.0","7.6","0.6","0.1","5.5","392.0","1.0","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","10","true","false","false","true","nuts","ultra_processed","58","v1.0","synthetic_v2","false"
"AAR0383","8901000000383","CleanEat Sweet Loaf","CleanEat","Bread & Bakery","Sweet Loaf","bread_bakery","40.0","250.3","11.3","52.1","7.3","2.1","1.8","0.6","0.1","6.4","183.0","0.47","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","9","true","true","false","true","milk","processed","70","v1.0","synthetic_v2","false"
"AAR0384","8901000000384","SpiceBlend Whole Wheat Bread","SpiceBlend","Bread & Bakery","Whole Wheat Bread","bread_bakery","38.0","248.1","11.4","49.1","8.4","2.9","5.9","2.8","0.1","2.3","375.0","0.95","Skimmed milk, sugar, stabilizers, flavours, live cultures","9","true","true","false","true","wheat,gluten,soy","processed","62","v1.0","synthetic_v2","false"
"AAR0385","8901000000385","TrailBlaze Multigrain Bread","TrailBlaze","Bread & Bakery","Multigrain Bread","bread_bakery","40.0","272.2","8.2","47.3","0.0","0.0","3.0","1.3","0.0","7.9","151.0","0.38","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","8","false","false","false","true","milk","ultra_processed","63","v1.0","synthetic_v2","false"
"AAR0386","8901000000386","SpiceBlend Sweet Loaf","SpiceBlend","Bread & Bakery","Sweet Loaf","bread_bakery","32.0","243.7","12.1","42.6","8.2","5.5","6.5","0.5","0.0","7.7","575.0","1.46","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","7","true","true","false","true","peanuts,sesame","ultra_processed","60","v1.0","synthetic_v2","false"
"AAR0387","8901000000387","BakeMaster Multigrain Bread","BakeMaster","Bread & Bakery","Multigrain Bread","bread_bakery","39.0","264.7","10.8","43.6","0.0","0.0","1.6","0","0","7.0","537.0","1.37","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","11","false","false","false","true","wheat,gluten,soy","ultra_processed","60","v1.0","synthetic_v2","false"
"AAR0388","8901000000388","NutriCo Millet Bread","NutriCo","Bread & Bakery","Millet Bread","bread_bakery","44.0","270.9","11.9","40.0","4.4","0","3.5","1.0","0.1","5.1","462.0","1.18","Almonds, cashews, raisins, sunflower seeds, salt","13","false","false","false","true","milk","minimally_processed","69","v1.0","synthetic_v2","false"
"AAR0389","8901000000389","QuickMeal Millet Bread Premium","QuickMeal","Bread & Bakery","Millet Bread","bread_bakery","37.0","247.1","8.1","48.2","2.1","2.1","3.4","0.6","0.0","6.8","384.0","0.98","Brown rice, lentils, vegetables, spices, salt","12","false","true","false","true","peanuts,sesame","minimally_processed","71","v1.0","synthetic_v2","false"
"AAR0390","8901000000390","HealthFirst Multigrain Bread","HealthFirst","Bread & Bakery","Multigrain Bread","bread_bakery","44.0","233.6","9.6","50.3","0.0","0.0","1.9","1.9","0.0","6.7","664.0","1.69","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","9","true","false","false","true","milk,soy","ultra_processed","60","v1.0","synthetic_v2","false"
"AAR0391","8901000000391","SunriseFarm Multigrain Bread","SunriseFarm","Bread & Bakery","Multigrain Bread","bread_bakery","40.0","249.2","8.6","54.4","2.4","0.4","5.3","0.4","0.0","1.4","352.0","0.89","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","9","true","false","false","true","wheat,gluten,milk","processed","63","v1.0","synthetic_v2","false"
"AAR0392","8901000000392","HealthFirst Millet Bread","HealthFirst","Bread & Bakery","Millet Bread","bread_bakery","43.0","278.8","10.3","46.0","3.9","3.9","6.5","1.3","0.0","2.5","256.0","0.65","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","10","true","true","false","true","milk","minimally_processed","70","v1.0","synthetic_v2","false"
"AAR0393","8901000000393","FitBite Multigrain Bread Premium","FitBite","Bread & Bakery","Multigrain Bread","bread_bakery","40.0","269.4","9.3","54.0","3.0","3.0","3.9","0.6","0.1","6.0","436.0","1.11","Almonds, cashews, raisins, sunflower seeds, salt","8","true","true","false","true","milk,soy","minimally_processed","73","v1.0","synthetic_v2","false"
"AAR0394","8901000000394","HealthFirst Millet Bread Premium","HealthFirst","Bread & Bakery","Millet Bread","bread_bakery","41.0","314.7","11.3","50.6","4.8","4.8","5.0","1.2","0.0","4.8","83.0","0.21","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","8","true","true","false","true","wheat,gluten,soy","minimally_processed","74","v1.0","synthetic_v2","false"
"AAR0395","8901000000395","SpiceBlend White Bread Premium","SpiceBlend","Bread & Bakery","White Bread","bread_bakery","33.0","294.8","9.5","41.1","5.3","0.5","4.9","1.5","0.1","3.0","524.0","1.33","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","10","false","false","true","true","milk,soy","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0396","8901000000396","HarvestGold Whole Wheat Bread","HarvestGold","Bread & Bakery","Whole Wheat Bread","bread_bakery","46.0","268.0","10.2","47.0","5.7","5.7","3.4","1.3","0","2.8","410.0","1.04","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","8","true","true","false","true","nuts","processed","63","v1.0","synthetic_v2","false"
"AAR0397","8901000000397","SwiftGrain Sweet Loaf","SwiftGrain","Bread & Bakery","Sweet Loaf","bread_bakery","43.0","249.1","8.9","44.3","6.5","0.0","6.6","0.5","0.1","1.8","607.0","1.54","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","9","true","false","false","true","milk,soy","ultra_processed","51","v1.0","synthetic_v2","false"
"AAR0398","8901000000398","CrunchWave Millet Bread Premium","CrunchWave","Bread & Bakery","Millet Bread","bread_bakery","28.0","230.1","9.9","41.1","3.7","3.7","5.6","1.2","0.0","6.6","402.0","1.02","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","10","true","true","false","true","milk,soy","processed","69","v1.0","synthetic_v2","false"
"AAR0399","8901000000399","SlimChoice Whole Wheat Bread","SlimChoice","Bread & Bakery","Whole Wheat Bread","bread_bakery","44.0","254.4","11.3","41.5","0","0","4.6","0","0.0","11.9","369.0","0.94","Oats, milk powder, sugar, malt extract, salt, vitamins","7","false","false","false","false","","processed","77","v1.0","synthetic_v2","false"
"AAR0400","8901000000400","SwiftGrain Whole Wheat Bread Premium","SwiftGrain","Bread & Bakery","Whole Wheat Bread","bread_bakery","30.0","202.7","9.2","45.7","4.0","3.8","4.5","1.0","0","6.2","267.0","0.68","Refined flour, palm oil, MSG, hydrolyzed soy protein, artificial flavours, salt","10","true","true","false","true","nuts","ultra_processed","62","v1.0","synthetic_v2","false"
"AAR0401","8901000000401","SlimChoice Whole Wheat Bread","SlimChoice","Bread & Bakery","Whole Wheat Bread","bread_bakery","44.0","267.7","9.4","40.0","2.4","2.4","0.8","0.5","0.1","8.6","358.0","0.91","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","5","true","true","false","true","milk","processed","73","v1.0","synthetic_v2","false"
"AAR0402","8901000000402","CrunchWave Whole Wheat Bread Premium","CrunchWave","Bread & Bakery","Whole Wheat Bread","bread_bakery","36.0","271.5","8.3","48.5","3.8","3.8","2.3","1.8","0.0","4.6","382.0","0.97","Almonds, cashews, raisins, sunflower seeds, salt","8","true","true","false","false","","minimally_processed","70","v1.0","synthetic_v2","false"
"AAR0403","8901000000403","GreenLeaf White Bread Premium","GreenLeaf","Bread & Bakery","White Bread","bread_bakery","30.0","253.4","9.9","47.4","6.9","6.3","1.9","1.9","0","6.5","462.0","1.18","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","9","false","true","false","true","wheat,gluten","processed","63","v1.0","synthetic_v2","false"
"AAR0404","8901000000404","QuickMeal Multigrain Bread","QuickMeal","Bread & Bakery","Multigrain Bread","bread_bakery","29.0","243.3","8.4","53.8","2.5","1.1","4.2","1.9","0.0","7.9","453.0","1.15","Rolled oats, dried fruits, seeds, honey, coconut oil","7","true","true","false","true","oats,nuts","minimally_processed","75","v1.0","synthetic_v2","false"
"AAR0405","8901000000405","SweetNature Sweet Loaf","SweetNature","Bread & Bakery","Sweet Loaf","bread_bakery","41.0","241.0","10.2","33.9","12.1","5.1","4.3","2.4","0.2","7.2","495.0","1.26","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","8","true","true","false","true","soy","processed","65","v1.0","synthetic_v2","false"
"AAR0406","8901000000406","HealthFirst Multigrain Bread","HealthFirst","Bread & Bakery","Multigrain Bread","bread_bakery","55.0","243.1","8.3","43.6","0.4","0.4","0.6","0.6","0.0","5.4","348.0","0.88","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","11","true","false","false","true","nuts","processed","69","v1.0","synthetic_v2","false"
"AAR0407","8901000000407","TrailBlaze Millet Bread","TrailBlaze","Bread & Bakery","Millet Bread","bread_bakery","36.0","223.9","9.8","44.0","1.5","0","4.9","0.5","0.1","7.5","537.0","1.37","Oats, milk powder, sugar, malt extract, salt, vitamins","9","false","false","false","true","wheat,gluten,milk","processed","68","v1.0","synthetic_v2","false"
"AAR0408","8901000000408","GrainMart White Bread","GrainMart","Bread & Bakery","White Bread","bread_bakery","35.0","270.8","8.8","43.1","9.3","4.2","5.3","0.4","0","3.6","388.0","0.99","Skimmed milk, sugar, stabilizers, flavours, live cultures","8","false","true","false","true","wheat,gluten,milk","processed","59","v1.0","synthetic_v2","false"
"AAR0409","8901000000409","ProSnack Whole Wheat Bread","ProSnack","Bread & Bakery","Whole Wheat Bread","bread_bakery","38.0","212.8","7.8","50.4","6.3","2.3","2.0","0.2","0.0","6.6","493.0","1.25","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","6","false","true","false","true","milk,soy","processed","63","v1.0","synthetic_v2","false"
"AAR0410","8901000000410","NutriPulse White Bread","NutriPulse","Bread & Bakery","White Bread","bread_bakery","47.0","261.7","8.3","44.4","8.5","6.0","4.3","0","0.1","7.7","362.0","0.92","Rolled oats, dried fruits, seeds, honey, coconut oil","11","true","true","false","true","wheat,gluten,soy","minimally_processed","73","v1.0","synthetic_v2","false"
"AAR0411","8901000000411","PureNature Multigrain Bread","PureNature","Bread & Bakery","Multigrain Bread","bread_bakery","46.0","296.6","10.0","49.9","8.7","4.8","3.0","0.8","0.1","1.8","386.0","0.98","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","4","false","true","false","true","peanuts,sesame","processed","57","v1.0","synthetic_v2","false"
"AAR0412","8901000000412","MorningBest Whole Wheat Bread Premium","MorningBest","Bread & Bakery","Whole Wheat Bread","bread_bakery","40.0","293.4","11.2","44.7","7.3","4.2","6.5","2.2","0","6.5","493.0","1.26","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","7","true","true","true","false","","ultra_processed","55","v1.0","synthetic_v2","false"
"AAR0413","8901000000413","CrunchWave Lassi","CrunchWave","Dairy & Dairy Drinks","Lassi","dairy_drinks","166.0","158.7","11.2","4.3","0.3","0.3","6.5","3.1","0.0","0.1","108.0","0.28","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","2","false","false","false","true","milk,soy","minimally_processed","69","v1.0","synthetic_v2","false"
"AAR0414","8901000000414","FitBite Flavored Milk Premium","FitBite","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","103.0","71.2","11.3","7.7","7.7","2.4","0","0","0.0","0","48.0","0.12","Brown rice, lentils, vegetables, spices, salt","8","false","true","false","true","wheat,gluten,milk","minimally_processed","68","v1.0","synthetic_v2","false"
"AAR0415","8901000000415","GrainMart Plain Yoghurt Premium","GrainMart","Dairy & Dairy Drinks","Plain Yoghurt","dairy_drinks","170.0","66.7","13.0","15.6","6.6","0","0","0","0","0.1","66.0","0.17","Skimmed milk, sugar, stabilizers, flavours, live cultures","2","false","false","false","true","wheat,gluten","processed","65","v1.0","synthetic_v2","false"
"AAR0416","8901000000416","PureNature Greek Yoghurt Premium","PureNature","Dairy & Dairy Drinks","Greek Yoghurt","dairy_drinks","45.0","26.1","10.5","9.4","6.3","6.3","11.9","1.9","0.0","0.0","180.0","0.46","Almonds, cashews, raisins, sunflower seeds, salt","7","false","true","false","true","soy","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0417","8901000000417","SweetNature Greek Yoghurt Premium","SweetNature","Dairy & Dairy Drinks","Greek Yoghurt","dairy_drinks","60.0","74.8","9.1","4.7","4.7","4.7","18.5","4.5","0","0","37.0","0.09","Rolled oats, dried fruits, seeds, honey, coconut oil","4","false","true","false","true","wheat,gluten,milk","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0418","8901000000418","SwiftGrain Lassi Premium","SwiftGrain","Dairy & Dairy Drinks","Lassi","dairy_drinks","154.0","113.0","0.8","13.2","9.4","0.3","3.9","3.9","0.0","0.0","48.0","0.12","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","3","false","false","false","true","soy","minimally_processed","58","v1.0","synthetic_v2","false"
"AAR0419","8901000000419","DairyPure Plain Yoghurt Premium","DairyPure","Dairy & Dairy Drinks","Plain Yoghurt","dairy_drinks","98.0","10","15.7","8.8","8.8","4.4","1.2","1.2","0","0.2","0.0","0.0","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","3","false","true","false","true","wheat,gluten,milk","ultra_processed","58","v1.0","synthetic_v2","false"
"AAR0420","8901000000420","QuickMeal Flavored Yoghurt","QuickMeal","Dairy & Dairy Drinks","Flavored Yoghurt","dairy_drinks","231.0","138.0","6.6","1.8","1.8","1.8","6.9","4.3","0.0","0.2","26.0","0.07","Brown rice, lentils, vegetables, spices, salt","6","false","true","false","false","","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0421","8901000000421","GreenLeaf Lassi Premium","GreenLeaf","Dairy & Dairy Drinks","Lassi","dairy_drinks","186.0","102.5","0","7.1","2.9","2.9","9.3","0","0","0.1","51.0","0.13","Brown rice, lentils, vegetables, spices, salt","6","false","true","false","true","soy","minimally_processed","62","v1.0","synthetic_v2","false"
"AAR0422","8901000000422","NutriCo Full Cream Milk","NutriCo","Dairy & Dairy Drinks","Full Cream Milk","dairy_drinks","133.0","95.4","5.3","1.9","1.4","1.4","4.6","2.2","0","0","112.0","0.29","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","2","false","true","false","true","wheat,gluten","minimally_processed","65","v1.0","synthetic_v2","false"
"AAR0423","8901000000423","SpiceBlend Paneer Premium","SpiceBlend","Dairy & Dairy Drinks","Paneer","dairy_drinks","160.0","113.5","5.6","8.2","8.2","3.9","5.8","0","0","0.1","0","0.0","Brown rice, lentils, vegetables, spices, salt","5","false","true","false","true","wheat,gluten,milk","minimally_processed","64","v1.0","synthetic_v2","false"
"AAR0424","8901000000424","SweetNature Greek Yoghurt","SweetNature","Dairy & Dairy Drinks","Greek Yoghurt","dairy_drinks","149.0","81.9","11.2","9.7","9.7","0","5.1","2.7","0","0.1","176.0","0.45","Oats, milk powder, sugar, malt extract, salt, vitamins","6","false","false","false","true","milk,soy","processed","59","v1.0","synthetic_v2","false"
"AAR0425","8901000000425","PowerFuel Greek Yoghurt","PowerFuel","Dairy & Dairy Drinks","Greek Yoghurt","dairy_drinks","112.0","83.8","3.3","0","0","0","12.2","2.2","0","0.1","4.0","0.01","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","5","false","false","false","true","milk","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0426","8901000000426","DesiGood Lassi","DesiGood","Dairy & Dairy Drinks","Lassi","dairy_drinks","126.0","126.3","8.8","9.2","7.4","6.0","5.4","0","0.0","0","64.0","0.16","Chickpeas, sunflower oil, spice blend, salt, lemon juice powder","12","false","true","false","false","","processed","60","v1.0","synthetic_v2","false"
"AAR0427","8901000000427","DesiGood Paneer","DesiGood","Dairy & Dairy Drinks","Paneer","dairy_drinks","137.0","78.2","0.2","7.3","7.3","7.3","1.8","0","0.0","0","38.0","0.1","Almonds, cashews, raisins, sunflower seeds, salt","4","false","true","false","true","wheat,gluten,soy","minimally_processed","61","v1.0","synthetic_v2","false"
"AAR0428","8901000000428","MorningBest Paneer","MorningBest","Dairy & Dairy Drinks","Paneer","dairy_drinks","71.0","111.0","3.4","6.6","6.6","4.7","4.9","3.6","0.0","0.0","83.0","0.21","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","5","false","true","false","true","wheat,gluten,milk","processed","56","v1.0","synthetic_v2","false"
"AAR0429","8901000000429","TrailBlaze Flavored Milk","TrailBlaze","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","144.0","101.6","9.8","4.5","3.7","1.1","6.9","5.1","0","0.1","66.0","0.17","Almonds, cashews, raisins, sunflower seeds, salt","4","false","true","false","true","milk","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0430","8901000000430","BakeMaster Plain Yoghurt","BakeMaster","Dairy & Dairy Drinks","Plain Yoghurt","dairy_drinks","141.0","113.6","8.0","19.4","2.7","2.7","2.1","0.3","0","0.0","206.0","0.52","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","2","false","true","false","true","milk","minimally_processed","66","v1.0","synthetic_v2","false"
"AAR0431","8901000000431","FitBite Flavored Milk","FitBite","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","166.0","92.3","0","7.5","7.1","7.1","8.9","1.2","0","0","4.0","0.01","Rolled oats, dried fruits, seeds, honey, coconut oil","2","false","true","false","true","peanuts,sesame","minimally_processed","60","v1.0","synthetic_v2","false"
"AAR0432","8901000000432","MorningBest Flavored Milk","MorningBest","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","140.0","61.3","2.0","10.7","10.7","0","0","0","0.0","0.0","38.0","0.1","Almonds, cashews, raisins, sunflower seeds, salt","6","false","false","false","true","wheat,gluten,soy","minimally_processed","60","v1.0","synthetic_v2","false"
"AAR0433","8901000000433","ProSnack Paneer","ProSnack","Dairy & Dairy Drinks","Paneer","dairy_drinks","58.0","126.8","0","6.2","6.2","0","12.3","0.9","0","0.1","30.0","0.08","Skimmed milk, sugar, stabilizers, flavours, live cultures","3","false","false","false","true","wheat,gluten","processed","55","v1.0","synthetic_v2","false"
"AAR0434","8901000000434","SunriseFarm Lassi","SunriseFarm","Dairy & Dairy Drinks","Lassi","dairy_drinks","208.0","126.3","5.0","3.8","3.8","2.8","2.2","2.2","0.0","0.2","132.0","0.34","Refined wheat flour, sugar, palm oil, glucose syrup, emulsifiers, artificial flavours, salt","3","false","true","true","true","milk,soy","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0435","8901000000435","SlimChoice Flavored Milk","SlimChoice","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","124.0","33.8","6.8","8.5","1.6","1.6","6.3","3.4","0.0","0.0","35.0","0.09","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","2","false","true","false","true","wheat,gluten,soy","minimally_processed","67","v1.0","synthetic_v2","false"
"AAR0436","8901000000436","HealthFirst Flavored Yoghurt","HealthFirst","Dairy & Dairy Drinks","Flavored Yoghurt","dairy_drinks","240.0","160.3","6.6","6.9","2.4","2.4","0","0","0.0","0.1","108.0","0.27","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","6","false","true","false","true","milk","processed","61","v1.0","synthetic_v2","false"
"AAR0437","8901000000437","MorningBest Flavored Milk","MorningBest","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","188.0","32.5","5.3","9.5","9.5","0","9.9","2.9","0.0","0","18.0","0.05","Brown rice, lentils, vegetables, spices, salt","6","false","false","false","true","wheat,gluten","minimally_processed","62","v1.0","synthetic_v2","false"
"AAR0438","8901000000438","SunriseFarm Full Cream Milk","SunriseFarm","Dairy & Dairy Drinks","Full Cream Milk","dairy_drinks","109.0","123.7","6.4","5.0","0.0","0.0","6.4","0.1","0","0","0.0","0.0","Sugar, vegetable fat, skim milk powder, glucose syrup, emulsifiers, artificial vanilla","2","false","false","false","true","milk,soy","ultra_processed","55","v1.0","synthetic_v2","false"
"AAR0439","8901000000439","EarthFoods Greek Yoghurt","EarthFoods","Dairy & Dairy Drinks","Greek Yoghurt","dairy_drinks","205.0","61.4","3.2","0","0","0","1.0","1.0","0.0","0.1","19.0","0.05","Rolled oats, dried fruits, seeds, honey, coconut oil","3","false","false","false","true","wheat,gluten","minimally_processed","67","v1.0","synthetic_v2","false"
"AAR0440","8901000000440","CleanEat Greek Yoghurt","CleanEat","Dairy & Dairy Drinks","Greek Yoghurt","dairy_drinks","111.0","19.9","9.8","14.5","14.5","0","7.6","1.5","0.0","0","0","0.0","Skimmed milk, sugar, stabilizers, flavours, live cultures","5","false","false","false","true","soy","processed","59","v1.0","synthetic_v2","false"
"AAR0441","8901000000441","SpiceBlend Flavored Yoghurt","SpiceBlend","Dairy & Dairy Drinks","Flavored Yoghurt","dairy_drinks","229.0","51.2","9.5","13.1","10.0","10.0","6.4","0","0.0","0","106.0","0.27","Brown rice, lentils, vegetables, spices, salt","6","false","true","false","true","soy","minimally_processed","65","v1.0","synthetic_v2","false"
"AAR0442","8901000000442","BakeMaster Flavored Milk Premium","BakeMaster","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","193.0","12.7","2.4","14.6","6.2","4.4","7.9","4.2","0.0","0","44.0","0.11","Skimmed milk, sugar, stabilizers, flavours, live cultures","6","false","true","false","true","wheat,gluten,soy","processed","56","v1.0","synthetic_v2","false"
"AAR0443","8901000000443","CrunchWave Full Cream Milk Premium","CrunchWave","Dairy & Dairy Drinks","Full Cream Milk","dairy_drinks","117.0","68.4","11.4","7.4","2.7","0.2","0.1","0.1","0.0","0","69.0","0.18","Oats, milk powder, sugar, malt extract, salt, vitamins","4","false","false","false","true","oats,nuts","processed","65","v1.0","synthetic_v2","false"
"AAR0444","8901000000444","HarvestGold Flavored Yoghurt","HarvestGold","Dairy & Dairy Drinks","Flavored Yoghurt","dairy_drinks","124.0","12.0","5.5","7.0","7.0","5.1","0","0","0.0","0.0","60.0","0.15","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","5","false","true","false","true","peanuts,sesame","minimally_processed","65","v1.0","synthetic_v2","false"
"AAR0445","8901000000445","PowerFuel Full Cream Milk","PowerFuel","Dairy & Dairy Drinks","Full Cream Milk","dairy_drinks","133.0","101.4","0","5.3","5.3","5.3","9.9","0.6","0","0","20.0","0.05","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","7","false","true","false","true","nuts","processed","56","v1.0","synthetic_v2","false"
"AAR0446","8901000000446","SlimChoice Paneer","SlimChoice","Dairy & Dairy Drinks","Paneer","dairy_drinks","181.0","32.6","8.4","0","0","0","12.0","1.8","0","0","62.0","0.16","Brown rice, lentils, vegetables, spices, salt","6","false","false","false","true","wheat,gluten","minimally_processed","69","v1.0","synthetic_v2","false"
"AAR0447","8901000000447","SpiceBlend Flavored Milk","SpiceBlend","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","153.0","87.5","11.7","5.3","5.3","0","0.4","0","0","0","66.0","0.17","Rice flour, corn grits, sunflower oil, spice mix, salt, citric acid","2","false","false","false","true","milk,soy","processed","64","v1.0","synthetic_v2","false"
"AAR0448","8901000000448","SunriseFarm Flavored Yoghurt","SunriseFarm","Dairy & Dairy Drinks","Flavored Yoghurt","dairy_drinks","172.0","71.4","0","14.8","5.5","1.6","11.7","0","0","0","57.0","0.14","Puffed quinoa, amaranth, seeds, coconut sugar, cinnamon","7","false","true","false","true","wheat,gluten","minimally_processed","61","v1.0","synthetic_v2","false"
"AAR0449","8901000000449","DesiGood Lassi","DesiGood","Dairy & Dairy Drinks","Lassi","dairy_drinks","218.0","195.7","0","11.0","5.0","1.3","1.7","0.2","0.0","0.1","80.0","0.2","Corn syrup, sugar, artificial colours, sodium benzoate, citric acid, preservatives","2","false","true","false","true","milk","ultra_processed","47","v1.0","synthetic_v2","false"
"AAR0450","8901000000450","GrainMart Full Cream Milk","GrainMart","Dairy & Dairy Drinks","Full Cream Milk","dairy_drinks","55.0","20.1","0","4.5","4.5","4.5","5.2","0","0.0","0.0","97.0","0.25","Whole wheat flour, oats, seeds, jaggery, sunflower oil, salt","5","false","true","false","true","nuts","minimally_processed","62","v1.0","synthetic_v2","false"
"AAR0451","8901000000451","MorningBest Plain Yoghurt Premium","MorningBest","Dairy & Dairy Drinks","Plain Yoghurt","dairy_drinks","124.0","26.6","4.7","10.7","7.5","0","4.5","0","0.0","0","116.0","0.29","Oats, milk powder, sugar, malt extract, salt, vitamins","3","false","false","false","true","milk,soy","processed","58","v1.0","synthetic_v2","false"
"AAR0452","8901000000452","MorningBest Flavored Milk","MorningBest","Dairy & Dairy Drinks","Flavored Milk","dairy_drinks","196.0","45.6","10.4","4.5","4.5","2.1","0","0","0","0.0","0.0","0.0","Whole wheat flour, refined flour, sugar, vegetable oil, salt, yeast, emulsifiers","4","false","true","false","true","milk,soy","processed","65","v1.0","synthetic_v2","false"
